2025-11-07 10:54:11,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-七宝-2025-11-07 08:43:26-漕河泾开发区-2025-11-07 08:54:08,支出,1.76,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025110722001445901406357857	,25110710541110400510	,,
2025-11-07 09:50:07,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-11-07 07:50:04,支出,2.00,宁波银行信用卡(4573),交易成功,2025110722001445901407978431	,25110709500710500040	,,
2025-11-07 08:38:11,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,0.80,宁波银行信用卡(4573)&碰友日立减,交易成功,2025110722001445901401440856	,SXA1O110843521525	,,
2025-11-07 02:09:48,投资理财,招商财富宝A,/,余额宝-2025.11.06-收益发放,不计收支,3.23,余额宝,交易成功,20251107334424040901	,	,,
2025-11-06 23:43:36,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-11-06 21:43:33,支出,1.00,宁波银行信用卡(4573),交易成功,2025110622001445901406621541	,25110623433610500040	,,
2025-11-06 23:39:16,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-漕河泾开发区-2025-11-06 21:24:32-七宝-2025-11-06 21:39:13,支出,3.00,宁波银行信用卡(4573),交易成功,2025110622001445901401233391	,25110623391610500042	,,
2025-11-06 11:19:02,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-七宝-2025-11-06 09:08:19-漕河泾开发区-2025-11-06 09:18:59,支出,1.76,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025110622001445901400625380	,25110611190210400038	,,
2025-11-06 10:06:33,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-11-06 08:06:29,支出,2.00,宁波银行信用卡(4573),交易成功,2025110622001445901459907790	,25110610063210400511	,,
2025-11-06 02:10:41,投资理财,招商财富宝A,/,余额宝-2025.11.05-收益发放,不计收支,3.25,余额宝,交易成功,20251106331747757901	,	,,
2025-11-05 23:43:09,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-11-05 21:43:06,支出,1.00,宁波银行信用卡(4573),交易成功,2025110522001445901459423704	,25110523430910500003	,,
2025-11-05 23:32:13,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-漕河泾开发区-2025-11-05 21:19:45-七宝-2025-11-05 21:32:10,支出,3.00,宁波银行信用卡(4573),交易成功,2025110522001445901400520234	,25110523321310500048	,,
2025-11-05 22:15:38,文化休闲,福鼎肉片,595***@qq.com,收钱码收款,支出,15.00,花呗,交易成功,2025110522001445901400755203	,17623521380712598445904	,,
2025-11-05 22:14:36,餐饮美食,淮南马店羊肉汤,135******41,收钱码收款,支出,3.00,花呗,交易成功,2025110522001445901459556222	,47623520764712598445904	,,
2025-11-05 22:12:39,餐饮美食,淮南马店羊肉汤,135******41,收钱码收款,支出,21.00,花呗,交易成功,2025110522001445901459932750	,47623519589712598445904	,,
2025-11-05 10:55:35,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-七宝-2025-11-05 08:44:20-漕河泾开发区-2025-11-05 08:55:32,支出,1.76,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025110522001445901453114183	,25110510553510400522	,,
2025-11-05 10:00:00,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-11-05 07:59:57,支出,2.00,宁波银行信用卡(4573),交易成功,2025110522001445901453967792	,25110510000010400152	,,
2025-11-05 08:38:39,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,2.58,宁波银行信用卡(4573)&碰一下立减,交易成功,2025110522001445901444930968	,SXA1O110715008025	,,
2025-11-05 02:53:21,投资理财,招商财富宝A,/,余额宝-2025.11.04-收益发放,不计收支,3.26,余额宝,交易成功,20251105326959832901	,	,,
2025-11-04 20:32:01,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-11-04 18:31:57,支出,1.00,宁波银行信用卡(4573),交易成功,2025110422001445901446711510	,25110420320010500522	,,
2025-11-04 20:26:15,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-漕河泾开发区-2025-11-04 18:14:35-七宝-2025-11-04 18:26:12,支出,3.00,宁波银行信用卡(4573),交易成功,2025110422001445901452688696	,25110420261510500136	,,
2025-11-04 10:53:09,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-七宝-2025-11-04 08:43:00-漕河泾开发区-2025-11-04 08:53:02,支出,1.76,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025110422001445901446853495	,25110410530910500016	,,
2025-11-04 10:03:29,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-11-04 08:03:26,支出,2.00,宁波银行信用卡(4573),交易成功,2025110422001445901446002078	,25110410032910400216	,,
2025-11-04 08:37:56,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,2.33,宁波银行信用卡(4573)&碰一下立减,交易成功,2025110422001445901436733797	,SXA1O110652586625	,,
2025-11-04 02:07:13,投资理财,招商财富宝A,/,余额宝-2025.11.03-收益发放,不计收支,3.60,余额宝,交易成功,20251104316734084901	,	,,
2025-11-03 23:44:03,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-11-03 21:44:00,支出,1.00,宁波银行信用卡(4573),交易成功,2025110322001445901446875302	,25110323440310500080	,,
2025-11-03 23:25:27,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-漕河泾开发区-2025-11-03 21:09:25-七宝-2025-11-03 21:25:24,支出,3.00,宁波银行信用卡(4573),交易成功,2025110322001445901446272073	,25110323252710400006	,,
2025-11-03 18:18:44,餐饮美食,兰州牛肉面上海虹梅路店,/,兰州牛肉面上海虹梅路店,支出,21.44,宁波银行信用卡(4573)&红包,交易成功,2025110322001445901434356917	,0112660000481800007895218626114498	,,
2025-11-03 10:53:40,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-七宝-2025-11-03 08:42:53-漕河泾开发区-2025-11-03 08:53:36,支出,1.00,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025110322001445901439851996	,25110310533910400194	,,
2025-11-03 10:03:43,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-11-03 08:03:40,支出,2.00,宁波银行信用卡(4573),交易成功,2025110322001445901439708212	,25110310034310400360	,,
2025-11-03 02:18:46,投资理财,招商财富宝A,/,余额宝-2025.11.02-收益发放,不计收支,3.21,余额宝,交易成功,20251103310984742901	,	,,
2025-11-02 02:02:33,投资理财,招商财富宝A,/,余额宝-2025.11.01-收益发放,不计收支,3.21,余额宝,交易成功,20251102304601813901	,	,,
2025-11-01 19:58:21,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-11-01 17:58:18,支出,1.00,宁波银行信用卡(4573),交易成功,2025110122001445901426955029	,25110119582110500266	,,
2025-11-01 19:45:23,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-漕河泾开发区-2025-11-01 17:19:08-七宝-2025-11-01 17:45:20,支出,3.00,宁波银行信用卡(4573),交易成功,2025110122001445901427011961	,25110119452310500111	,,
2025-11-01 10:28:09,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-七宝-2025-11-01 08:16:12-漕河泾开发区-2025-11-01 08:28:06,支出,1.76,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025110122001445901425805082	,25110110280910400162	,,
2025-11-01 09:41:00,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-11-01 07:40:57,支出,2.00,宁波银行信用卡(4573),交易成功,2025110122001445901423508389	,25110109410010400015	,,
2025-11-01 08:10:12,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,0.70,宁波银行信用卡(4573)&碰一下立减&到店扫码红包,交易成功,2025110123001445901425140748	,SXA1O110473538425	,,
2025-11-01 02:55:41,投资理财,招商财富宝A,/,余额宝-2025.10.31-收益发放,不计收支,3.20,余额宝,交易成功,20251101303064555901	,	,,
2025-10-31 23:12:04,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-189路-2025-10-31 21:12:01,支出,1.00,宁波银行信用卡(4573),交易成功,2025103122001445901419708587	,25103123120410500025	,,
2025-10-31 23:09:30,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-漕河泾开发区-2025-10-31 20:54:38-七宝-2025-10-31 21:09:27,支出,3.00,宁波银行信用卡(4573),交易成功,2025103122001445901420334707	,25103123093010500020	,,
2025-10-31 10:48:22,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-七宝-2025-10-31 08:37:57-漕河泾开发区-2025-10-31 08:48:18,支出,1.76,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025103122001445901420219286	,25103110482110500110	,,
2025-10-31 10:00:45,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-10-31 08:00:42,支出,2.00,宁波银行信用卡(4573),交易成功,2025103122001445901419901541	,25103110004510500480	,,
2025-10-31 08:32:10,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,0.80,宁波银行信用卡(4573)&红包,交易成功,2025103122001445901418371249	,SXA1O110405457025	,,
2025-10-31 02:13:47,投资理财,招商财富宝A,/,余额宝-2025.10.30-收益发放,不计收支,3.20,余额宝,交易成功,20251031397030381901	,	,,
2025-10-30 23:44:12,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-10-30 21:44:09,支出,1.00,宁波银行信用卡(4573),交易成功,2025103022001445901413465416	,25103023441210500044	,,
2025-10-30 23:31:23,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-漕河泾开发区-2025-10-30 21:19:58-七宝-2025-10-30 21:31:20,支出,3.00,宁波银行信用卡(4573),交易成功,2025103022001445901419270714	,25103023312310500060	,,
2025-10-30 10:55:16,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-七宝-2025-10-30 08:44:52-漕河泾开发区-2025-10-30 08:55:12,支出,1.76,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025103022001445901413206200	,25103010551510500462	,,
2025-10-30 10:02:34,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-10-30 08:02:31,支出,2.00,宁波银行信用卡(4573),交易成功,2025103022001445901413207940	,25103010023410500252	,,
2025-10-30 08:56:55,投资理财,中国工商银行,jin***@cmfchina.com,余额宝-转出到银行卡,不计收支,7000.00,中国工商银行储蓄卡(1637),交易成功,20251030019130201010900015844516	,LC2025103008565520887125984459043019	,,
2025-10-30 08:39:20,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,2.60,宁波银行信用卡(4573)&红包,交易成功,2025103022001445901407061704	,SXA1O110344077725	,,
2025-10-30 02:10:25,投资理财,招商财富宝A,/,余额宝-2025.10.29-收益发放,不计收支,3.53,余额宝,交易成功,20251030387167996901	,	,,
2025-10-29 23:19:03,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-10-29 21:19:00,支出,1.00,宁波银行信用卡(4573),交易成功,2025102922001445901406318649	,25102923190310400072	,,
2025-10-29 23:17:38,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-漕河泾开发区-2025-10-29 21:06:55-七宝-2025-10-29 21:17:35,支出,3.00,宁波银行信用卡(4573),交易成功,2025102922001445901406017725	,25102923173810400039	,,
2025-10-29 10:52:20,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-七宝-2025-10-29 08:40:56-漕河泾开发区-2025-10-29 08:52:17,支出,1.76,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025102922001445901406127674	,25102910522010500062	,,
2025-10-29 10:03:18,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-10-29 08:03:15,支出,2.00,宁波银行信用卡(4573),交易成功,2025102922001445901405918502	,25102910031810400364	,,
2025-10-29 08:35:41,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,2.20,宁波银行信用卡(4573)&红包,交易成功,2025102922001445901453619439	,SXA1O110276946325	,,
2025-10-29 02:15:21,投资理财,招商财富宝A,/,余额宝-2025.10.28-收益发放,不计收支,3.32,余额宝,交易成功,20251029381420249901	,	,,
2025-10-28 08:41:43,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,2.80,宁波银行信用卡(4573),交易成功,2025102823001445901454134060	,SXA1O110213495225	,,
2025-10-28 02:01:14,投资理财,招商财富宝A,/,余额宝-2025.10.27-收益发放,不计收支,3.86,余额宝,交易成功,20251028377600113901	,	,,
2025-10-27 02:48:24,投资理财,招商财富宝A,/,余额宝-2025.10.26-收益发放,不计收支,0.09,余额宝,交易成功,20251027373587728901	,	,,
2025-10-27 01:23:37,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,4.46,账户余额,交易成功,20251027019130101000900059038997	,20251027009130501000900023127174	,,
2025-10-26 22:02:31,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-10-26 20:02:28,支出,1.00,宁波银行信用卡(4573),交易成功,2025102622001445901445057482	,25102622023110500080	,,
2025-10-26 21:53:44,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-漕河泾开发区-2025-10-26 19:42:50-七宝-2025-10-26 19:53:41,支出,3.00,宁波银行信用卡(4573),交易成功,2025102622001445901446279225	,25102621534410400036	,,
2025-10-26 14:28:48,转账红包,云账户综合服务平台,/,云账户,收入,4.46,,交易成功,20251026020070011550900013821469	,1121909195680497740	,,
2025-10-26 14:28:46,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,28.07,,交易成功,20251026300008505845901229265818	,	,,
2025-10-26 14:28:44,转账红包,杭州柏鹿信息技术有限公司,/,小蚕提现,收入,28.07,,交易成功,20251026020070011550900013881155	,XC203161851479986508	,,
2025-10-26 10:48:28,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海地铁-七宝-2025-10-26 08:32:43-漕河泾开发区-2025-10-26 08:48:25,支出,2.64,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025102622001445901446043253	,25102610482810500112	,,
2025-10-26 08:34:06,交通出行,滴滴出行,chu***@didichuxing.com,特惠快车打车-王师傅-10月26日行程,支出,21.49,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025102622001445901433720022	,212_202510268469864401302381	,,
2025-10-26 02:01:48,投资理财,招商财富宝A,/,余额宝-2025.10.25-收益发放,不计收支,0.09,余额宝,交易成功,20251026367358461901	,	,,
2025-10-25 23:09:00,日用百货,淘宝闪购,ele***@service.aliyun.com,世纪生活超市(华漕店),支出,9.13,宁波银行信用卡(4573),交易成功,2025102522001145901435986495	,13230600725102598124939796052	,,
2025-10-25 19:02:54,交通出行,滴滴出行,chu***@didichuxing.com,特惠快车打车-双师傅-10月25日行程,支出,46.59,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025102522001445901433240723	,212_202510258469509101192092	,,
2025-10-25 11:00:04,其他,淘宝闪购,ele***@service.aliyun.com,乐高(上海宝山龙湖店),支出,143.02,宁波银行信用卡(4573)&宁波银行天天减,交易成功,2025102522001145901436824474	,13110600725102557626348796052	,,
2025-10-25 02:09:47,投资理财,招商财富宝A,/,余额宝-2025.10.24-收益发放,不计收支,0.09,余额宝,交易成功,20251025358762537901	,	,,
2025-10-24 19:11:10,交通出行,上海公共交通卡股份有限公司,zfb***@sptcc.com,上海公共交通卡,支出,20.00,招商银行储蓄卡(6527),交易成功,2025102422001445901433537524	,25102419111010400142	,,
2025-10-24 08:36:19,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,0.80,宁波银行信用卡(4573)&碰友日立减,交易成功,2025102422001445901426525711	,SXA1O109971090125	,,
